"Subject"	"stimulus"	"trial_type"	"language"	"prior.lang"	"logrt"	"z.ic"
1	"dog.jpg"	"switch"	"L2"	"L1"	6.9177056098353	0.624212786
1	"heart.jpg"	"non-switch"	"L2"	"L2"	6.58479139238572	0.624212786
1	"house.jpg"	"switch"	"L1"	"L2"	6.53813982376767	0.624212786
1	"book.jpg"	"switch"	"L3"	"L1"	7.568895663407	0.624212786
1	"table.jpg"	"non-switch"	"L3"	"L3"	6.64898455002478	0.624212786
1	"bear.jpg"	"non-switch"	"L3"	"L3"	6.45833828334479	0.624212786
1	"cat.jpg"	"switch"	"L1"	"L3"	6.82328612235569	0.624212786
1	"cat.jpg"	"non-switch"	"L1"	"L1"	6.3750248198281	0.624212786
1	"bear.jpg"	"non-switch"	"L1"	"L1"	6.59850902861452	0.624212786
1	"table.jpg"	"switch"	"L2"	"L1"	7.25700270709207	0.624212786
1	"heart.jpg"	"non-switch"	"L3"	"L3"	6.4281052726846	0.624212786
1	"house.jpg"	"non-switch"	"L3"	"L3"	6.68710860786651	0.624212786
1	"book.jpg"	"non-switch"	"L3"	"L3"	7.73455884435476	0.624212786
1	"dog.jpg"	"non-switch"	"L3"	"L3"	7.79234892411304	0.624212786
1	"car.jpg"	"non-switch"	"L3"	"L3"	6.98471632011827	0.624212786
1	"pencil.jpg"	"non-switch"	"L3"	"L3"	6.62007320653036	0.624212786
1	"cat.jpg"	"switch"	"L2"	"L3"	7.45066079621154	0.624212786
1	"pencil.jpg"	"non-switch"	"L2"	"L2"	7.2902928824466	0.624212786
1	"chair.jpg"	"non-switch"	"L2"	"L2"	6.46925031679577	0.624212786
1	"table.jpg"	"switch"	"L3"	"L2"	6.93828448401696	0.624212786
1	"house.jpg"	"non-switch"	"L3"	"L3"	6.52356230614951	0.624212786
1	"book.jpg"	"switch"	"L1"	"L3"	6.61606518513282	0.624212786
1	"heart.jpg"	"non-switch"	"L1"	"L1"	6.65286302935335	0.624212786
1	"car.jpg"	"switch"	"L2"	"L1"	6.71052310945243	0.624212786
1	"bear.jpg"	"non-switch"	"L2"	"L2"	6.38519439899773	0.624212786
1	"chair.jpg"	"switch"	"L3"	"L2"	6.62936325343745	0.624212786
1	"heart.jpg"	"non-switch"	"L3"	"L3"	6.80128303447162	0.624212786
1	"house.jpg"	"non-switch"	"L3"	"L3"	6.68710860786651	0.624212786
1	"book.jpg"	"non-switch"	"L3"	"L3"	7.5137092478397	0.624212786
1	"dog.jpg"	"non-switch"	"L3"	"L3"	6.8351845861473	0.624212786
1	"car.jpg"	"switch"	"L2"	"L3"	6.76734312526539	0.624212786
1	"pencil.jpg"	"switch"	"L1"	"L2"	7.15773548424991	0.624212786
1	"house.jpg"	"non-switch"	"L3"	"L3"	6.57646956904822	0.624212786
1	"cat.jpg"	"non-switch"	"L3"	"L3"	7.05358572719368	0.624212786
1	"table.jpg"	"switch"	"L1"	"L3"	7.11639414409346	0.624212786
1	"chair.jpg"	"non-switch"	"L1"	"L1"	6.50876913697168	0.624212786
1	"house.jpg"	"switch"	"L3"	"L1"	6.5366915975913	0.624212786
1	"car.jpg"	"non-switch"	"L3"	"L3"	6.63856778916652	0.624212786
1	"dog.jpg"	"switch"	"L1"	"L3"	6.94312242281943	0.624212786
1	"heart.jpg"	"non-switch"	"L1"	"L1"	6.50727771238501	0.624212786
1	"cat.jpg"	"non-switch"	"L1"	"L1"	6.46302945692067	0.624212786
1	"table.jpg"	"non-switch"	"L1"	"L1"	6.36647044773144	0.624212786
1	"car.jpg"	"switch"	"L2"	"L1"	6.94793706861497	0.624212786
1	"house.jpg"	"non-switch"	"L2"	"L2"	6.84800527457636	0.624212786
1	"chair.jpg"	"switch"	"L3"	"L2"	6.89060912014717	0.624212786
1	"pencil.jpg"	"non-switch"	"L3"	"L3"	6.52795791762255	0.624212786
1	"book.jpg"	"non-switch"	"L3"	"L3"	6.6682282484174	0.624212786
1	"cat.jpg"	"non-switch"	"L3"	"L3"	6.61204103483309	0.624212786
1	"bear.jpg"	"non-switch"	"L3"	"L3"	6.63594655568665	0.624212786
1	"table.jpg"	"switch"	"L1"	"L3"	7.05012252026906	0.624212786
1	"chair.jpg"	"non-switch"	"L1"	"L1"	6.88959130835447	0.624212786
1	"heart.jpg"	"non-switch"	"L1"	"L1"	6.33682573114644	0.624212786
1	"house.jpg"	"non-switch"	"L1"	"L1"	6.5510803350434	0.624212786
1	"book.jpg"	"non-switch"	"L1"	"L1"	6.84268328223842	0.624212786
1	"dog.jpg"	"switch"	"L3"	"L1"	6.80461452006262	0.624212786
1	"car.jpg"	"non-switch"	"L3"	"L3"	6.72503364216684	0.624212786
1	"pencil.jpg"	"non-switch"	"L3"	"L3"	6.56103066589657	0.624212786
1	"cat.jpg"	"non-switch"	"L3"	"L3"	6.63594655568665	0.624212786
1	"house.jpg"	"switch"	"L2"	"L3"	6.93049476595163	0.624212786
1	"book.jpg"	"non-switch"	"L2"	"L2"	7.60190195987517	0.624212786
1	"cat.jpg"	"non-switch"	"L2"	"L2"	6.75925527066369	0.624212786
1	"bear.jpg"	"switch"	"L1"	"L2"	7.05358572719368	0.624212786
1	"table.jpg"	"non-switch"	"L1"	"L1"	6.50428817353665	0.624212786
1	"chair.jpg"	"non-switch"	"L1"	"L1"	7.44658509915773	0.624212786
1	"heart.jpg"	"non-switch"	"L1"	"L1"	7.5234813125735	0.624212786
1	"house.jpg"	"non-switch"	"L1"	"L1"	6.47543271670409	0.624212786
1	"book.jpg"	"switch"	"L3"	"L1"	6.65544035036765	0.624212786
1	"dog.jpg"	"non-switch"	"L3"	"L3"	6.59304453414244	0.624212786
1	"car.jpg"	"switch"	"L1"	"L3"	7.41095187558364	0.624212786
1	"pencil.jpg"	"non-switch"	"L1"	"L1"	7.14598446771439	0.624212786
1	"chair.jpg"	"non-switch"	"L1"	"L1"	7.40123126441302	0.624212786
1	"pencil.jpg"	"non-switch"	"L1"	"L1"	6.53378883793334	0.624212786
1	"house.jpg"	"switch"	"L2"	"L1"	6.89060912014717	0.624212786
1	"book.jpg"	"switch"	"L3"	"L2"	6.71052310945243	0.624212786
1	"dog.jpg"	"non-switch"	"L3"	"L3"	6.71417052990947	0.624212786
1	"table.jpg"	"non-switch"	"L3"	"L3"	6.83947643822884	0.624212786
1	"bear.jpg"	"switch"	"L1"	"L3"	6.88550967003482	0.624212786
1	"car.jpg"	"non-switch"	"L1"	"L1"	6.49375383985169	0.624212786
1	"cat.jpg"	"non-switch"	"L1"	"L1"	6.55250788703459	0.624212786
1	"cat.jpg"	"non-switch"	"L1"	"L1"	6.5424719605068	0.624212786
1	"bear.jpg"	"non-switch"	"L1"	"L1"	6.53958595561767	0.624212786
1	"table.jpg"	"non-switch"	"L1"	"L1"	6.56526497003536	0.624212786
1	"chair.jpg"	"non-switch"	"L1"	"L1"	6.36302810354046	0.624212786
1	"heart.jpg"	"switch"	"L3"	"L1"	6.91473089271856	0.624212786
1	"house.jpg"	"switch"	"L1"	"L3"	6.76157276880406	0.624212786
1	"book.jpg"	"non-switch"	"L1"	"L1"	6.72262979485545	0.624212786
1	"dog.jpg"	"non-switch"	"L1"	"L1"	6.5206211275587	0.624212786
1	"car.jpg"	"non-switch"	"L1"	"L1"	6.69084227741856	0.624212786
1	"pencil.jpg"	"switch"	"L2"	"L1"	6.77878489768518	0.624212786
1	"cat.jpg"	"switch"	"L3"	"L2"	6.7286286130847	0.624212786
1	"house.jpg"	"non-switch"	"L3"	"L3"	6.58340922215876	0.624212786
1	"book.jpg"	"non-switch"	"L3"	"L3"	6.35957386867238	0.624212786
1	"chair.jpg"	"non-switch"	"L3"	"L3"	6.93634273583405	0.624212786
1	"car.jpg"	"non-switch"	"L3"	"L3"	6.76388490856244	0.624212786
1	"pencil.jpg"	"non-switch"	"L3"	"L3"	6.53958595561767	0.624212786
1	"chair.jpg"	"non-switch"	"L3"	"L3"	6.62140565176413	0.624212786
1	"house.jpg"	"non-switch"	"L3"	"L3"	6.51323011091231	0.624212786
1	"bear.jpg"	"non-switch"	"L3"	"L3"	6.45990445437753	0.624212786
1	"heart.jpg"	"switch"	"L2"	"L3"	7.31920245876785	0.624212786
1	"pencil.jpg"	"non-switch"	"L2"	"L2"	6.70318811324086	0.624212786
1	"house.jpg"	"non-switch"	"L2"	"L2"	7.4265490723973	0.624212786
1	"cat.jpg"	"switch"	"L1"	"L2"	6.70686233660275	0.624212786
1	"chair.jpg"	"non-switch"	"L1"	"L1"	6.52649485957079	0.624212786
1	"book.jpg"	"switch"	"L3"	"L1"	6.60394382460047	0.624212786
1	"bear.jpg"	"non-switch"	"L3"	"L3"	6.53958595561767	0.624212786
1	"dog.jpg"	"switch"	"L1"	"L3"	6.87419849545329	0.624212786
1	"chair.jpg"	"non-switch"	"L1"	"L1"	6.37161184723186	0.624212786
1	"cat.jpg"	"non-switch"	"L1"	"L1"	6.98378996525813	0.624212786
1	"book.jpg"	"switch"	"L3"	"L1"	6.51471269087253	0.624212786
1	"car.jpg"	"non-switch"	"L3"	"L3"	6.86171134048073	0.624212786
1	"table.jpg"	"switch"	"L1"	"L3"	6.87316383421252	0.624212786
1	"house.jpg"	"non-switch"	"L1"	"L1"	6.55250788703459	0.624212786
1	"pencil.jpg"	"switch"	"L3"	"L1"	6.82762923450285	0.624212786
1	"dog.jpg"	"non-switch"	"L3"	"L3"	6.81892406527552	0.624212786
1	"bear.jpg"	"switch"	"L2"	"L3"	7.46508273639955	0.624212786
1	"heart.jpg"	"non-switch"	"L2"	"L2"	6.45676965557216	0.624212786
1	"house.jpg"	"non-switch"	"L2"	"L2"	6.52502965784346	0.624212786
1	"pencil.jpg"	"non-switch"	"L2"	"L2"	6.38012253689976	0.624212786
1	"dog.jpg"	"switch"	"L3"	"L2"	6.74875954749168	0.624212786
1	"table.jpg"	"switch"	"L2"	"L3"	7.59438124255182	0.624212786
1	"car.jpg"	"non-switch"	"L2"	"L2"	6.84374994900622	0.624212786
1	"cat.jpg"	"switch"	"L3"	"L2"	7.37838371299671	0.624212786
1	"table.jpg"	"non-switch"	"L3"	"L3"	6.82762923450285	0.624212786
1	"heart.jpg"	"non-switch"	"L3"	"L3"	7.33171496972647	0.624212786
1	"chair.jpg"	"non-switch"	"L3"	"L3"	6.65027904858742	0.624212786
1	"cat.jpg"	"switch"	"L2"	"L3"	6.97541392745595	0.624212786
1	"book.jpg"	"switch"	"L3"	"L2"	6.56526497003536	0.624212786
1	"car.jpg"	"non-switch"	"L3"	"L3"	6.98933526597456	0.624212786
1	"table.jpg"	"switch"	"L1"	"L3"	7.11395610956603	0.624212786
1	"house.jpg"	"non-switch"	"L1"	"L1"	7.80343505695217	0.624212786
1	"pencil.jpg"	"non-switch"	"L1"	"L1"	7.13009851012558	0.624212786
1	"dog.jpg"	"switch"	"L2"	"L1"	6.84054652928869	0.624212786
1	"bear.jpg"	"non-switch"	"L2"	"L2"	7.57967882309046	0.624212786
1	"heart.jpg"	"non-switch"	"L2"	"L2"	6.75576892198425	0.624212786
1	"table.jpg"	"non-switch"	"L2"	"L2"	6.9037472575846	0.624212786
1	"house.jpg"	"non-switch"	"L2"	"L2"	6.70441435496411	0.624212786
1	"heart.jpg"	"non-switch"	"L2"	"L2"	6.41999492814714	0.624212786
1	"chair.jpg"	"non-switch"	"L2"	"L2"	6.59987049921284	0.624212786
1	"cat.jpg"	"non-switch"	"L2"	"L2"	6.94793706861497	0.624212786
1	"book.jpg"	"switch"	"L1"	"L2"	6.78332520060396	0.624212786
1	"car.jpg"	"non-switch"	"L1"	"L1"	7.22183582528845	0.624212786
1	"table.jpg"	"switch"	"L3"	"L1"	6.75809450442773	0.624212786
1	"house.jpg"	"non-switch"	"L3"	"L3"	6.68210859744981	0.624212786
1	"pencil.jpg"	"non-switch"	"L3"	"L3"	6.82762923450285	0.624212786
1	"dog.jpg"	"non-switch"	"L3"	"L3"	6.69703424766648	0.624212786
1	"bear.jpg"	"non-switch"	"L3"	"L3"	6.53233429222235	0.624212786
1	"heart.jpg"	"switch"	"L1"	"L3"	6.87626461189077	0.624212786
1	"table.jpg"	"non-switch"	"L1"	"L1"	6.61338421837956	0.624212786
1	"house.jpg"	"non-switch"	"L1"	"L1"	7.1731917424866	0.624212786
1	"book.jpg"	"non-switch"	"L1"	"L1"	6.59850902861452	0.624212786
1	"heart.jpg"	"non-switch"	"L1"	"L1"	6.58202513889283	0.624212786
1	"chair.jpg"	"non-switch"	"L1"	"L1"	6.96885037834195	0.624212786
1	"cat.jpg"	"non-switch"	"L1"	"L1"	6.56526497003536	0.624212786
1	"car.jpg"	"non-switch"	"L3"	"L3"	6.71780469502369	0.624212786
1	"table.jpg"	"non-switch"	"L3"	"L3"	6.88243747099785	0.624212786
1	"house.jpg"	"non-switch"	"L3"	"L3"	6.70196036600254	0.624212786
1	"dog.jpg"	"switch"	"L2"	"L1"	6.68710860786651	0.624212786
1	"bear.jpg"	"non-switch"	"L2"	"L2"	7.07749805356923	0.624212786
1	"heart.jpg"	"switch"	"L1"	"L2"	6.84268328223842	0.624212786
1	"table.jpg"	"non-switch"	"L1"	"L1"	6.50279004591562	0.624212786
1	"heart.jpg"	"non-switch"	"L1"	"L1"	6.59441345974978	0.624212786
1	"chair.jpg"	"non-switch"	"L1"	"L1"	7.2211050981825	0.624212786
1	"cat.jpg"	"switch"	"L3"	"L1"	6.90475076996184	0.624212786
1	"book.jpg"	"non-switch"	"L3"	"L3"	6.25958146406492	0.624212786
1	"car.jpg"	"non-switch"	"L3"	"L3"	6.57786135772105	0.624212786
1	"table.jpg"	"switch"	"L1"	"L3"	6.74405918631135	0.624212786
1	"house.jpg"	"non-switch"	"L1"	"L1"	6.8501261661455	0.624212786
1	"pencil.jpg"	"non-switch"	"L1"	"L1"	6.49677499018586	0.624212786
1	"dog.jpg"	"switch"	"L2"	"L1"	6.63987583382654	0.624212786
1	"bear.jpg"	"non-switch"	"L2"	"L2"	6.58063913728495	0.624212786
1	"cat.jpg"	"non-switch"	"L2"	"L2"	7.16857989726403	0.624212786
1	"bear.jpg"	"non-switch"	"L2"	"L2"	6.5510803350434	0.624212786
1	"chair.jpg"	"non-switch"	"L2"	"L2"	6.73101810048208	0.624212786
1	"dog.jpg"	"switch"	"L1"	"L2"	6.87523208727658	0.624212786
1	"pencil.jpg"	"switch"	"L2"	"L1"	6.68461172766793	0.624212786
1	"heart.jpg"	"switch"	"L1"	"L2"	6.64639051484773	0.624212786
1	"book.jpg"	"switch"	"L3"	"L1"	6.79570577517351	0.624212786
1	"table.jpg"	"non-switch"	"L3"	"L3"	6.71174039505618	0.624212786
1	"house.jpg"	"non-switch"	"L3"	"L3"	6.36990098282823	0.624212786
1	"chair.jpg"	"non-switch"	"L3"	"L3"	7.80791662892641	0.624212786
1	"heart.jpg"	"non-switch"	"L3"	"L3"	6.55819780281227	0.624212786
1	"cat.jpg"	"switch"	"L2"	"L3"	7.62217459481762	0.624212786
1	"book.jpg"	"non-switch"	"L2"	"L2"	7.70796153183549	0.624212786
1	"house.jpg"	"switch"	"L3"	"L2"	6.67203294546107	0.624212786
1	"pencil.jpg"	"non-switch"	"L3"	"L3"	6.63200177739563	0.624212786
1	"car.jpg"	"non-switch"	"L2"	"L2"	6.65929391968364	0.624212786
1	"dog.jpg"	"non-switch"	"L2"	"L2"	7.24708058458576	0.624212786
1	"table.jpg"	"switch"	"L3"	"L2"	6.8330317327862	0.624212786
1	"book.jpg"	"non-switch"	"L3"	"L3"	6.68085467879022	0.624212786
1	"bear.jpg"	"non-switch"	"L3"	"L3"	5.78689738136671	0.624212786
1	"house.jpg"	"non-switch"	"L3"	"L3"	6.45047042214418	0.624212786
1	"cat.jpg"	"switch"	"L2"	"L3"	6.66949808985788	0.624212786
1	"chair.jpg"	"non-switch"	"L2"	"L2"	5.63121178182137	0.624212786
1	"pencil.jpg"	"non-switch"	"L2"	"L2"	6.82110747225646	0.624212786
1	"heart.jpg"	"switch"	"L3"	"L2"	6.69826805411541	0.624212786
1	"dog.jpg"	"switch"	"L1"	"L3"	7.71868549519847	0.624212786
1	"house.jpg"	"non-switch"	"L1"	"L1"	6.77536609093639	0.624212786
1	"car.jpg"	"non-switch"	"L1"	"L1"	7.69348164083518	0.624212786
1	"dog.jpg"	"non-switch"	"L1"	"L1"	6.44413125670044	0.624212786
1	"table.jpg"	"non-switch"	"L1"	"L1"	6.68461172766793	0.624212786
1	"book.jpg"	"switch"	"L2"	"L1"	6.97073007814353	0.624212786
1	"car.jpg"	"non-switch"	"L2"	"L2"	7.75705114203201	0.624212786
1	"bear.jpg"	"non-switch"	"L2"	"L2"	6.87523208727658	0.624212786
1	"house.jpg"	"switch"	"L1"	"L2"	7.568895663407	0.624212786
1	"cat.jpg"	"non-switch"	"L1"	"L1"	6.56667242980324	0.624212786
1	"chair.jpg"	"non-switch"	"L1"	"L1"	7.01929665371504	0.624212786
1	"pencil.jpg"	"switch"	"L2"	"L1"	7.350516171834	0.624212786
1	"dog.jpg"	"non-switch"	"L1"	"L1"	6.51174532964473	0.624212786
1	"house.jpg"	"non-switch"	"L1"	"L1"	6.54391184556479	0.624212786
1	"house.jpg"	"non-switch"	"L1"	"L1"	6.7202201551353	0.624212786
1	"dog.jpg"	"non-switch"	"L1"	"L1"	6.48157712927643	0.624212786
1	"heart.jpg"	"switch"	"L3"	"L1"	6.5792512120101	0.624212786
1	"chair.jpg"	"switch"	"L2"	"L3"	7.0184017990692	0.624212786
1	"pencil.jpg"	"non-switch"	"L2"	"L2"	6.93537044601511	0.624212786
1	"book.jpg"	"non-switch"	"L2"	"L2"	7.43838353004431	0.624212786
1	"car.jpg"	"switch"	"L3"	"L2"	7.12528309151071	0.624212786
1	"cat.jpg"	"non-switch"	"L3"	"L3"	6.58202513889283	0.624212786
1	"bear.jpg"	"non-switch"	"L3"	"L3"	6.65027904858742	0.624212786
1	"dog.jpg"	"non-switch"	"L3"	"L3"	7.26262860097424	0.624212786
1	"table.jpg"	"non-switch"	"L3"	"L3"	6.77078942390898	0.624212786
1	"pencil.jpg"	"switch"	"L2"	"L3"	6.5410299991899	0.624212786
1	"car.jpg"	"non-switch"	"L2"	"L2"	6.67203294546107	0.624212786
1	"house.jpg"	"switch"	"L3"	"L2"	6.44730586254121	0.624212786
1	"cat.jpg"	"non-switch"	"L3"	"L3"	6.54821910276237	0.624212786
1	"heart.jpg"	"switch"	"L2"	"L3"	6.77078942390898	0.624212786
1	"dog.jpg"	"non-switch"	"L2"	"L2"	6.85435450225502	0.624212786
1	"house.jpg"	"non-switch"	"L2"	"L2"	7.61628356158038	0.624212786
1	"cat.jpg"	"non-switch"	"L2"	"L2"	6.4393503711001	0.624212786
1	"table.jpg"	"non-switch"	"L2"	"L2"	6.74405918631135	0.624212786
1	"dog.jpg"	"non-switch"	"L2"	"L2"	6.37672694789863	0.624212786
1	"chair.jpg"	"switch"	"L1"	"L2"	7.39387829010776	0.624212786
1	"book.jpg"	"non-switch"	"L1"	"L1"	6.75343791859778	0.624212786
1	"pencil.jpg"	"non-switch"	"L1"	"L1"	6.74993119378857	0.624212786
1	"dog.jpg"	"non-switch"	"L1"	"L1"	6.45047042214418	0.624212786
1	"chair.jpg"	"non-switch"	"L1"	"L1"	6.35262939631957	0.624212786
1	"book.jpg"	"non-switch"	"L1"	"L1"	6.45047042214418	0.624212786
1	"bear.jpg"	"switch"	"L2"	"L1"	7.71735127218533	0.624212786
1	"car.jpg"	"switch"	"L1"	"L2"	7.21303165983487	0.624212786
1	"table.jpg"	"non-switch"	"L1"	"L1"	7.36137542897735	0.624212786
1	"pencil.jpg"	"switch"	"L2"	"L1"	6.56526497003536	0.624212786
1	"heart.jpg"	"switch"	"L1"	"L2"	7.10249935577465	0.624212786
1	"dog.jpg"	"non-switch"	"L1"	"L1"	6.63594655568665	0.624212786
1	"table.jpg"	"non-switch"	"L1"	"L1"	6.65027904858742	0.624212786
1	"pencil.jpg"	"switch"	"L3"	"L1"	6.77764659363512	0.624212786
1	"house.jpg"	"non-switch"	"L3"	"L3"	6.69332366826995	0.624212786
1	"book.jpg"	"non-switch"	"L3"	"L3"	6.49677499018586	0.624212786
1	"car.jpg"	"switch"	"L2"	"L3"	6.77078942390898	0.624212786
1	"table.jpg"	"non-switch"	"L2"	"L2"	6.5191472879404	0.624212786
1	"bear.jpg"	"switch"	"L1"	"L2"	6.94985645500077	0.624212786
1	"cat.jpg"	"switch"	"L3"	"L1"	6.70563909486	0.624212786
1	"pencil.jpg"	"switch"	"L1"	"L3"	7.54960916515453	0.624212786
1	"book.jpg"	"non-switch"	"L1"	"L1"	6.95368421087054	0.624212786
1	"heart.jpg"	"non-switch"	"L1"	"L1"	6.56244409369372	0.624212786
1	"dog.jpg"	"switch"	"L2"	"L1"	6.87832646829133	0.624212786
1	"chair.jpg"	"non-switch"	"L2"	"L2"	6.5366915975913	0.624212786
1	"pencil.jpg"	"non-switch"	"L2"	"L2"	6.56807791141198	0.624212786
1	"table.jpg"	"non-switch"	"L2"	"L2"	6.62140565176413	0.624212786
1	"book.jpg"	"non-switch"	"L2"	"L2"	7.2152399787301	0.624212786
1	"car.jpg"	"switch"	"L3"	"L2"	7.37462901521894	0.624212786
1	"bear.jpg"	"non-switch"	"L3"	"L3"	6.40191719672719	0.624212786
1	"house.jpg"	"non-switch"	"L3"	"L3"	6.46458830368996	0.624212786
1	"cat.jpg"	"switch"	"L1"	"L3"	7.07326971745971	0.624212786
1	"chair.jpg"	"non-switch"	"L1"	"L1"	7.4301141385618	0.624212786
1	"pencil.jpg"	"non-switch"	"L1"	"L1"	6.62539236800796	0.624212786
1	"heart.jpg"	"switch"	"L2"	"L1"	7.57044325205737	0.624212786
1	"dog.jpg"	"non-switch"	"L2"	"L2"	6.4377516497364	0.624212786
1	"dog.jpg"	"non-switch"	"L2"	"L2"	6.44094654063292	0.624212786
1	"table.jpg"	"non-switch"	"L2"	"L2"	7.14913159855741	0.624212786
1	"book.jpg"	"switch"	"L1"	"L2"	6.80128303447162	0.624212786
1	"pencil.jpg"	"non-switch"	"L1"	"L1"	6.46769872610435	0.624212786
1	"bear.jpg"	"switch"	"L2"	"L1"	7.06133436691044	0.624212786
1	"cat.jpg"	"non-switch"	"L2"	"L2"	6.99393297522319	0.624212786
1	"chair.jpg"	"switch"	"L1"	"L2"	6.44730586254121	0.624212786
1	"pencil.jpg"	"non-switch"	"L1"	"L1"	6.37672694789863	0.624212786
1	"heart.jpg"	"non-switch"	"L1"	"L1"	7.24351297466548	0.624212786
1	"car.jpg"	"non-switch"	"L1"	"L1"	6.9037472575846	0.624212786
1	"cat.jpg"	"non-switch"	"L1"	"L1"	6.50727771238501	0.624212786
1	"chair.jpg"	"switch"	"L2"	"L1"	6.58063913728495	0.624212786
1	"book.jpg"	"non-switch"	"L2"	"L2"	7.47420480649612	0.624212786
1	"dog.jpg"	"non-switch"	"L2"	"L2"	7.17011954344963	0.624212786
1	"heart.jpg"	"switch"	"L1"	"L2"	7.0343879299155	0.624212786
1	"table.jpg"	"switch"	"L3"	"L1"	6.7945865808765	0.624212786
1	"house.jpg"	"non-switch"	"L3"	"L3"	6.40357419793482	0.624212786
1	"pencil.jpg"	"non-switch"	"L3"	"L3"	6.80572255341699	0.624212786
1	"bear.jpg"	"switch"	"L1"	"L3"	7.06219163228656	0.624212786
1	"book.jpg"	"non-switch"	"L1"	"L1"	6.69084227741856	0.624212786
1	"dog.jpg"	"switch"	"L2"	"L1"	6.66057514983969	0.624212786
1	"bear.jpg"	"switch"	"L2"	"L1"	7.02375895473844	0.624212786
1	"cat.jpg"	"non-switch"	"L2"	"L2"	6.58063913728495	0.624212786
1	"house.jpg"	"non-switch"	"L2"	"L2"	7.35755620091035	0.624212786
1	"table.jpg"	"non-switch"	"L2"	"L2"	6.88448665204278	0.624212786
1	"chair.jpg"	"switch"	"L1"	"L2"	7.03878354138854	0.624212786
1	"bear.jpg"	"non-switch"	"L1"	"L1"	6.88243747099785	0.624212786
1	"cat.jpg"	"non-switch"	"L1"	"L1"	6.48463523563525	0.624212786
1	"car.jpg"	"non-switch"	"L1"	"L1"	6.47697236288968	0.624212786
1	"cat.jpg"	"non-switch"	"L1"	"L1"	6.30261897574491	0.624212786
1	"chair.jpg"	"non-switch"	"L1"	"L1"	6.49223983502047	0.624212786
1	"book.jpg"	"switch"	"L3"	"L1"	6.86797440897029	0.624212786
1	"dog.jpg"	"non-switch"	"L3"	"L3"	6.90173720665657	0.624212786
1	"heart.jpg"	"non-switch"	"L3"	"L3"	6.94215670569947	0.624212786
1	"table.jpg"	"non-switch"	"L3"	"L3"	6.51323011091231	0.624212786
1	"house.jpg"	"switch"	"L1"	"L3"	6.93439720992856	0.624212786
1	"pencil.jpg"	"non-switch"	"L1"	"L1"	7.0335064842877	0.624212786
1	"bear.jpg"	"non-switch"	"L1"	"L1"	6.96790920180188	0.624212786
1	"car.jpg"	"switch"	"L3"	"L1"	6.92067150424868	0.624212786
1	"heart.jpg"	"non-switch"	"L3"	"L3"	6.46769872610435	0.624212786
1	"table.jpg"	"switch"	"L2"	"L3"	7.48268182815465	0.624212786
1	"car.jpg"	"non-switch"	"L2"	"L2"	6.41345895716736	0.624212786
1	"cat.jpg"	"non-switch"	"L2"	"L2"	7.07072410726028	0.624212786
1	"chair.jpg"	"switch"	"L3"	"L2"	7.75747876658418	0.624212786
1	"book.jpg"	"non-switch"	"L3"	"L3"	6.58202513889283	0.624212786
1	"dog.jpg"	"switch"	"L2"	"L3"	6.65929391968364	0.624212786
1	"heart.jpg"	"switch"	"L3"	"L2"	6.47850964220857	0.624212786
1	"table.jpg"	"non-switch"	"L3"	"L3"	6.65157187358973	0.624212786
1	"house.jpg"	"non-switch"	"L3"	"L3"	6.71659477352098	0.624212786
1	"pencil.jpg"	"non-switch"	"L3"	"L3"	6.75227037614174	0.624212786
1	"bear.jpg"	"non-switch"	"L3"	"L3"	6.52356230614951	0.624212786
1	"car.jpg"	"switch"	"L2"	"L3"	6.68959926917897	0.624212786
1	"table.jpg"	"non-switch"	"L2"	"L2"	6.65286302935335	0.624212786
1	"chair.jpg"	"non-switch"	"L2"	"L2"	6.50578406012823	0.624212786
1	"heart.jpg"	"switch"	"L1"	"L2"	6.83947643822884	0.624212786
1	"house.jpg"	"non-switch"	"L1"	"L1"	6.70808408385307	0.624212786
1	"book.jpg"	"switch"	"L2"	"L1"	7.49387388678356	0.624212786
1	"pencil.jpg"	"switch"	"L1"	"L2"	6.89264164117209	0.624212786
1	"cat.jpg"	"non-switch"	"L1"	"L1"	6.88141130364254	0.624212786
1	"bear.jpg"	"non-switch"	"L1"	"L1"	6.4118182677099	0.624212786
1	"cat.jpg"	"non-switch"	"L1"	"L1"	6.58202513889283	0.624212786
1	"chair.jpg"	"switch"	"L2"	"L1"	6.43615036836943	0.624212786
1	"book.jpg"	"non-switch"	"L2"	"L2"	6.57786135772105	0.624212786
1	"dog.jpg"	"non-switch"	"L2"	"L2"	6.49828214947643	0.624212786
1	"heart.jpg"	"switch"	"L1"	"L2"	6.77308037565554	0.624212786
1	"table.jpg"	"non-switch"	"L1"	"L1"	6.43133108193348	0.624212786
1	"house.jpg"	"non-switch"	"L1"	"L1"	6.59850902861452	0.624212786
1	"pencil.jpg"	"switch"	"L3"	"L1"	6.78445706263764	0.624212786
1	"bear.jpg"	"non-switch"	"L3"	"L3"	6.48768401848461	0.624212786
1	"car.jpg"	"non-switch"	"L3"	"L3"	7.15617663748062	0.624212786
1	"heart.jpg"	"non-switch"	"L3"	"L3"	6.58479139238572	0.624212786
1	"book.jpg"	"non-switch"	"L3"	"L3"	6.98007594056176	0.624212786
1	"table.jpg"	"non-switch"	"L3"	"L3"	6.74993119378857	0.624212786
1	"chair.jpg"	"non-switch"	"L3"	"L3"	6.58202513889283	0.624212786
